task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1	42/874274	161168	SPLIT_LOCI	COMPLETED	0	2022-01-12 14:46:32.168	27m 9s	26m 59s	99.4%	69.1 GB	71.2 GB	22.8 GB	22.8 GB
6	ed/efa05c	163208	SUSIE_FINE_MAPPING (5)	COMPLETED	0	2022-01-12 15:13:49.329	22.3s	14.5s	64.0%	439.6 MB	762.4 MB	29.7 MB	6.3 KB
3	30/3adf58	163202	SUSIE_FINE_MAPPING (2)	COMPLETED	0	2022-01-12 15:13:47.005	29.6s	19.7s	68.6%	767.9 MB	1.1 GB	45.7 MB	6.3 KB
8	7a/1cdd75	163215	SUSIE_FINE_MAPPING (7)	COMPLETED	0	2022-01-12 15:13:52.623	24.1s	12.7s	68.5%	905 MB	1.2 GB	42.1 MB	8.9 KB
10	d8/54137c	163219	SUSIE_FINE_MAPPING (9)	COMPLETED	0	2022-01-12 15:13:54.385	22.4s	14.2s	75.8%	933.9 MB	1.2 GB	48 MB	6.3 KB
2	5f/4532d2	163200	SUSIE_FINE_MAPPING (1)	COMPLETED	0	2022-01-12 15:13:45.698	35.9s	26.9s	65.1%	535 MB	857.6 MB	30.8 MB	6.3 KB
4	21/edece1	163206	SUSIE_FINE_MAPPING (3)	COMPLETED	0	2022-01-12 15:13:48.514	33.1s	21s	60.6%	521.7 MB	849.2 MB	30.5 MB	6.3 KB
7	6b/2db78b	163210	SUSIE_FINE_MAPPING (6)	COMPLETED	0	2022-01-12 15:13:50.182	31.5s	22.8s	69.1%	778.8 MB	1.1 GB	48.9 MB	6.3 KB
11	e3/46a96f	163217	SUSIE_FINE_MAPPING (10)	COMPLETED	0	2022-01-12 15:13:53.426	28.3s	16.2s	63.8%	379.4 MB	701.5 MB	26.8 MB	6.3 KB
13	91/0cef4f	163223	SUSIE_FINE_MAPPING (12)	COMPLETED	0	2022-01-12 15:13:55.922	25.8s	14.6s	70.0%	510.6 MB	832.5 MB	32.4 MB	6.3 KB
9	94/b0be8b	163213	SUSIE_FINE_MAPPING (8)	COMPLETED	0	2022-01-12 15:13:52.316	34.3s	20.2s	64.6%	379 MB	697.2 MB	27 MB	6.3 KB
15	9a/28042e	163227	SUSIE_FINE_MAPPING (14)	COMPLETED	0	2022-01-12 15:13:58.659	27.9s	16.5s	66.9%	523.2 MB	842.3 MB	33.1 MB	6.3 KB
17	eb/d3d813	163229	SUSIE_FINE_MAPPING (16)	COMPLETED	0	2022-01-12 15:13:59.595	27s	14.1s	70.6%	627.5 MB	946.9 MB	37.6 MB	7.7 KB
16	ad/43b499	163233	SUSIE_FINE_MAPPING (15)	COMPLETED	0	2022-01-12 15:14:00.730	25.9s	15.9s	68.6%	523.6 MB	842.3 MB	33.3 MB	8.9 KB
12	ae/9ca252	163221	SUSIE_FINE_MAPPING (11)	COMPLETED	0	2022-01-12 15:13:55.119	46.4s	26.5s	71.3%	662.8 MB	888.9 MB	42.5 MB	7.1 KB
14	2a/cac39e	163225	SUSIE_FINE_MAPPING (13)	COMPLETED	0	2022-01-12 15:13:57.568	44.1s	21.2s	58.1%	526 MB	848.4 MB	32.8 MB	6.3 KB
23	7a/bd8fc0	163244	SUSIE_FINE_MAPPING (22)	COMPLETED	0	2022-01-12 15:14:06.118	35.7s	19.8s	49.7%	624.6 MB	943.2 MB	43.2 MB	6.3 KB
34	4f/37fa8e	163264	SUSIE_FINE_MAPPING (33)	COMPLETED	0	2022-01-12 15:14:15.239	26.7s	13.6s	40.0%	511.7 MB	831.8 MB	34.3 MB	10.2 KB
18	79/976a53	163231	SUSIE_FINE_MAPPING (17)	COMPLETED	0	2022-01-12 15:14:00.135	46.4s	19.6s	69.4%	840.9 MB	1.1 GB	50.9 MB	10.8 KB
19	20/a2bcf9	163235	SUSIE_FINE_MAPPING (18)	COMPLETED	0	2022-01-12 15:14:02.333	44.3s	14.8s	51.1%	519.1 MB	841.4 MB	30.8 MB	6.3 KB
26	e0/00eb73	163253	SUSIE_FINE_MAPPING (25)	COMPLETED	0	2022-01-12 15:14:10.518	36.3s	20.9s	62.4%	712.7 MB	1 GB	43.5 MB	6.3 KB
55	85/9ec824	163304	SUSIE_FINE_MAPPING (54)	COMPLETED	0	2022-01-12 15:14:24.968	22.1s	6.8s	56.2%	388.8 MB	597.1 MB	28.7 MB	6.3 KB
20	83/d63e93	163237	SUSIE_FINE_MAPPING (19)	COMPLETED	0	2022-01-12 15:14:03.490	48.1s	18.5s	56.4%	675.9 MB	925.7 MB	41.2 MB	6.3 KB
21	8a/524c90	163240	SUSIE_FINE_MAPPING (20)	COMPLETED	0	2022-01-12 15:14:04.389	47.3s	17.9s	55.1%	736.7 MB	1 GB	39.3 MB	6.3 KB
45	ed/c0e55e	163285	SUSIE_FINE_MAPPING (44)	COMPLETED	0	2022-01-12 15:14:20.356	31.4s	18.6s	62.6%	451.7 MB	770.9 MB	29.1 MB	7.6 KB
46	fa/f59354	163297	SUSIE_FINE_MAPPING (45)	COMPLETED	0	2022-01-12 15:14:24.003	32.7s	17.3s	66.9%	695.8 MB	1023.7 MB	45 MB	6.3 KB
52	a2/e8f10e	163301	SUSIE_FINE_MAPPING (51)	COMPLETED	0	2022-01-12 15:14:24.228	32.6s	23.7s	69.4%	905.3 MB	1.2 GB	45.6 MB	6.3 KB
54	27/0a0a82	163307	SUSIE_FINE_MAPPING (53)	COMPLETED	0	2022-01-12 15:14:25.656	31.3s	23.5s	67.1%	751.1 MB	1 GB	38.8 MB	6.3 KB
68	ff/582811	163331	SUSIE_FINE_MAPPING (67)	COMPLETED	0	2022-01-12 15:14:33.632	23.4s	15.8s	68.6%	859.2 MB	1.2 GB	43 MB	6.2 KB
53	a3/50ec34	163302	SUSIE_FINE_MAPPING (52)	COMPLETED	0	2022-01-12 15:14:24.701	37s	10.8s	75.6%	749.2 MB	1 GB	45.7 MB	6.3 KB
57	c1/0fb3e6	163311	SUSIE_FINE_MAPPING (56)	COMPLETED	0	2022-01-12 15:14:26.190	35.7s	6.9s	71.8%	522.9 MB	845.2 MB	30.6 MB	6.3 KB
58	25/5ba37d	163312	SUSIE_FINE_MAPPING (57)	COMPLETED	0	2022-01-12 15:14:27.374	34.7s	7.9s	74.7%	362.1 MB	683.3 MB	27.2 MB	8.4 KB
70	4f/b7c8f3	163340	SUSIE_FINE_MAPPING (69)	COMPLETED	0	2022-01-12 15:14:37.472	24.8s	12.2s	62.9%	816.9 MB	1.1 GB	45.1 MB	6.3 KB
47	df/5f3bea	163287	SUSIE_FINE_MAPPING (46)	COMPLETED	0	2022-01-12 15:14:20.525	46.1s	25.4s	59.8%	495.1 MB	817.6 MB	31 MB	6.3 KB
56	bd/fed3d0	163309	SUSIE_FINE_MAPPING (55)	COMPLETED	0	2022-01-12 15:14:25.923	40.7s	9.2s	66.5%	524.3 MB	844 MB	30.6 MB	6.3 KB
77	95/f2d55d	163350	SUSIE_FINE_MAPPING (76)	COMPLETED	0	2022-01-12 15:14:40.836	25.9s	13.4s	66.9%	605.5 MB	927.5 MB	35.4 MB	6.3 KB
86	01/6d0ef1	163362	SUSIE_FINE_MAPPING (85)	COMPLETED	0	2022-01-12 15:14:45.791	21s	12.5s	65.5%	652.4 MB	974.9 MB	38.2 MB	6.3 KB
51	8b/42046c	163295	SUSIE_FINE_MAPPING (50)	COMPLETED	0	2022-01-12 15:14:22.590	49s	32s	61.4%	737.9 MB	1 GB	39.4 MB	6.6 KB
59	43/2e5fd3	163315	SUSIE_FINE_MAPPING (58)	COMPLETED	0	2022-01-12 15:14:27.582	44.1s	14.2s	72.1%	989 MB	1.3 GB	46.8 MB	6.3 KB
60	99/1fc421	163316	SUSIE_FINE_MAPPING (59)	COMPLETED	0	2022-01-12 15:14:28.447	43.3s	14.1s	71.8%	764.4 MB	1.1 GB	36.3 MB	6.3 KB
63	2e/4e3d59	163320	SUSIE_FINE_MAPPING (62)	COMPLETED	0	2022-01-12 15:14:29.621	42.2s	13.6s	69.5%	657.4 MB	978.8 MB	39.7 MB	6.3 KB
64	dc/441e28	163323	SUSIE_FINE_MAPPING (63)	COMPLETED	0	2022-01-12 15:14:30.304	41.6s	14.4s	70.8%	757.4 MB	972.7 MB	47.1 MB	6.3 KB
66	bb/d9b3d7	163325	SUSIE_FINE_MAPPING (65)	COMPLETED	0	2022-01-12 15:14:30.838	41.3s	23.3s	55.4%	406.1 MB	728.4 MB	29.2 MB	6.3 KB
72	59/c784c2	163341	SUSIE_FINE_MAPPING (71)	COMPLETED	0	2022-01-12 15:14:37.721	34.5s	13.9s	69.0%	597.3 MB	917.7 MB	35.4 MB	6.3 KB
71	e9/2604a3	163343	SUSIE_FINE_MAPPING (70)	COMPLETED	0	2022-01-12 15:14:37.913	34.4s	13.3s	70.0%	519.1 MB	838.8 MB	35.2 MB	6.3 KB
73	b7/56cb46	163344	SUSIE_FINE_MAPPING (72)	COMPLETED	0	2022-01-12 15:14:38.657	33.7s	14.3s	70.0%	537.2 MB	856.9 MB	35.3 MB	7 KB
78	7c/03377b	163351	SUSIE_FINE_MAPPING (77)	COMPLETED	0	2022-01-12 15:14:41.196	31.3s	20s	60.9%	453.3 MB	775.2 MB	30.3 MB	6.3 KB
38	2c/99bef8	163272	SUSIE_FINE_MAPPING (37)	COMPLETED	0	2022-01-12 15:14:17.769	58.8s	32.6s	62.4%	596.3 MB	790.7 MB	37.4 MB	6.3 KB
39	e7/bb0b40	163274	SUSIE_FINE_MAPPING (38)	COMPLETED	0	2022-01-12 15:14:17.939	58.8s	46.6s	76.6%	518 MB	819.8 MB	36.3 MB	8.8 KB
65	d3/fdc7e2	163322	SUSIE_FINE_MAPPING (64)	COMPLETED	0	2022-01-12 15:14:30.078	46.9s	18s	72.0%	793.4 MB	1.1 GB	56.1 MB	6.3 KB
67	4e/e90ab2	163328	SUSIE_FINE_MAPPING (66)	COMPLETED	0	2022-01-12 15:14:32.459	44.6s	16.8s	73.9%	760.7 MB	1.1 GB	49.2 MB	6.5 KB
69	7c/d19493	163330	SUSIE_FINE_MAPPING (68)	COMPLETED	0	2022-01-12 15:14:32.696	44.4s	18.6s	72.5%	834.7 MB	1.1 GB	46.7 MB	6.1 KB
108	88/f289ba	163395	SUSIE_FINE_MAPPING (107)	COMPLETED	0	2022-01-12 15:14:57.426	19.9s	12.4s	71.4%	651.8 MB	980.9 MB	45.4 MB	6.3 KB
62	88/ce3d96	163319	SUSIE_FINE_MAPPING (61)	COMPLETED	0	2022-01-12 15:14:29.325	52.3s	21.6s	75.3%	1.1 GB	1.4 GB	60.3 MB	7.8 KB
103	5b/17c220	163384	SUSIE_FINE_MAPPING (102)	COMPLETED	0	2022-01-12 15:14:54.428	27.3s	17.3s	69.9%	1 GB	1.3 GB	52.6 MB	7.4 KB
25	15/f0df3f	163248	SUSIE_FINE_MAPPING (24)	COMPLETED	0	2022-01-12 15:14:08.678	1m 18s	41.4s	19.6%	589.6 MB	911.4 MB	35.2 MB	6.3 KB
75	f8/f8bc53	163349	SUSIE_FINE_MAPPING (74)	COMPLETED	0	2022-01-12 15:14:40.394	46.3s	30.8s	65.1%	786 MB	1.1 GB	45 MB	6.3 KB
90	7d/df7e89	163366	SUSIE_FINE_MAPPING (89)	COMPLETED	0	2022-01-12 15:14:48.724	38.1s	27.1s	73.2%	1.5 GB	1.8 GB	72.4 MB	6.3 KB
93	1d/d3f75f	163369	SUSIE_FINE_MAPPING (92)	COMPLETED	0	2022-01-12 15:14:49.604	37.4s	27.5s	72.3%	1.6 GB	1.9 GB	80.8 MB	6.3 KB
30	4b/f12d18	163257	SUSIE_FINE_MAPPING (29)	COMPLETED	0	2022-01-12 15:14:12.357	1m 19s	48.4s	28.3%	857.5 MB	1.2 GB	54.2 MB	6.3 KB
31	c5/894aab	163258	SUSIE_FINE_MAPPING (30)	COMPLETED	0	2022-01-12 15:14:12.545	1m 19s	48.1s	60.1%	673.8 MB	896.8 MB	45.1 MB	9.9 KB
106	99/0a1605	163394	SUSIE_FINE_MAPPING (105)	COMPLETED	0	2022-01-12 15:14:57.194	34.7s	26.7s	71.7%	878 MB	1 GB	54.6 MB	6.3 KB
110	67/3cf3ec	163397	SUSIE_FINE_MAPPING (109)	COMPLETED	0	2022-01-12 15:14:58.562	33.4s	25.6s	63.9%	942.9 MB	1.2 GB	48.5 MB	6.6 KB
24	df/9f528f	163246	SUSIE_FINE_MAPPING (23)	COMPLETED	0	2022-01-12 15:14:06.409	1m 30s	53.9s	36.4%	737.2 MB	1 GB	48.3 MB	6.3 KB
28	cb/d5e963	163255	SUSIE_FINE_MAPPING (27)	COMPLETED	0	2022-01-12 15:14:10.725	1m 26s	53.6s	36.3%	1.1 GB	1.3 GB	64 MB	6.1 KB
109	e8/6c4b30	163396	SUSIE_FINE_MAPPING (108)	COMPLETED	0	2022-01-12 15:14:58.326	38.8s	28.6s	65.8%	787.2 MB	1.1 GB	51.4 MB	6.4 KB
115	73/2b6bf7	163403	SUSIE_FINE_MAPPING (114)	COMPLETED	0	2022-01-12 15:15:00.500	36.8s	8.8s	73.1%	596.3 MB	916.2 MB	35.6 MB	10.1 KB
119	82/0c1817	163413	SUSIE_FINE_MAPPING (118)	COMPLETED	0	2022-01-12 15:15:05.221	32.2s	14.3s	68.8%	524.4 MB	846.9 MB	34.7 MB	6.3 KB
116	50/d7c467	163404	SUSIE_FINE_MAPPING (115)	COMPLETED	0	2022-01-12 15:15:00.660	40.9s	10.5s	75.6%	929 MB	1.2 GB	46.8 MB	6.3 KB
118	f7/18b07d	163407	SUSIE_FINE_MAPPING (117)	COMPLETED	0	2022-01-12 15:15:04.289	37.4s	24.1s	59.9%	605 MB	926.6 MB	42.4 MB	6.3 KB
121	5a/a44804	163415	SUSIE_FINE_MAPPING (120)	COMPLETED	0	2022-01-12 15:15:05.914	40.7s	9.1s	77.3%	677.7 MB	951.4 MB	51 MB	6.3 KB
122	3b/55334d	163416	SUSIE_FINE_MAPPING (121)	COMPLETED	0	2022-01-12 15:15:06.156	40.5s	10.7s	70.8%	579.2 MB	899.3 MB	36.1 MB	6.3 KB
123	2f/0f90b8	163417	SUSIE_FINE_MAPPING (122)	COMPLETED	0	2022-01-12 15:15:06.300	40.5s	11.5s	76.6%	778.3 MB	1.1 GB	45.7 MB	6.3 KB
134	1d/6dfc69	163436	SUSIE_FINE_MAPPING (133)	COMPLETED	0	2022-01-12 15:15:14.564	32.4s	9.9s	73.5%	647.4 MB	972.7 MB	41.8 MB	6.3 KB
135	2d/19c133	163438	SUSIE_FINE_MAPPING (134)	COMPLETED	0	2022-01-12 15:15:14.779	32.2s	10s	75.0%	577.7 MB	902.4 MB	36.7 MB	6.7 KB
137	d9/c3eed0	163442	SUSIE_FINE_MAPPING (136)	COMPLETED	0	2022-01-12 15:15:15.666	31.4s	9.1s	78.2%	561.9 MB	888.8 MB	37.6 MB	6.3 KB
151	b5/02410e	163467	SUSIE_FINE_MAPPING (150)	COMPLETED	0	2022-01-12 15:15:24.928	22.2s	9.5s	69.6%	521 MB	842.9 MB	30.6 MB	6.3 KB
152	af/5227a3	163469	SUSIE_FINE_MAPPING (151)	COMPLETED	0	2022-01-12 15:15:25.674	21.5s	8.8s	64.9%	523.1 MB	843.4 MB	30.5 MB	6.3 KB
111	67/67e084	163399	SUSIE_FINE_MAPPING (110)	COMPLETED	0	2022-01-12 15:14:59.219	52.4s	42s	72.6%	1.2 GB	1.4 GB	78 MB	6.3 KB
113	33/91afe9	163402	SUSIE_FINE_MAPPING (112)	COMPLETED	0	2022-01-12 15:15:00.355	51.4s	31.9s	68.2%	647.6 MB	950.1 MB	42 MB	6.3 KB
117	1a/784439	163406	SUSIE_FINE_MAPPING (116)	COMPLETED	0	2022-01-12 15:15:03.406	48.4s	34.6s	66.7%	599.4 MB	921.7 MB	42.2 MB	8.6 KB
133	c9/85c6e5	163434	SUSIE_FINE_MAPPING (132)	COMPLETED	0	2022-01-12 15:15:13.774	38.2s	12.4s	71.4%	658.5 MB	979.4 MB	37.9 MB	6.3 KB
138	60/2cb2a8	163444	SUSIE_FINE_MAPPING (137)	COMPLETED	0	2022-01-12 15:15:17.027	35s	17.1s	69.8%	1.1 GB	1.4 GB	60.5 MB	6.3 KB
141	8e/52894c	163450	SUSIE_FINE_MAPPING (140)	COMPLETED	0	2022-01-12 15:15:19.331	33s	13.7s	63.0%	383.5 MB	705.5 MB	26.7 MB	6.3 KB
142	8e/3f9879	163452	SUSIE_FINE_MAPPING (141)	COMPLETED	0	2022-01-12 15:15:19.513	32.9s	12s	63.6%	356.4 MB	691.7 MB	26.8 MB	6.3 KB
144	97/a2c665	163458	SUSIE_FINE_MAPPING (143)	COMPLETED	0	2022-01-12 15:15:20.690	31.8s	17.2s	60.4%	438.7 MB	760.5 MB	27.7 MB	6.3 KB
146	1e/c261b7	163460	SUSIE_FINE_MAPPING (145)	COMPLETED	0	2022-01-12 15:15:22.432	30.1s	13.8s	62.9%	443.6 MB	765.6 MB	29.1 MB	6.3 KB
147	ce/053d2d	163461	SUSIE_FINE_MAPPING (146)	COMPLETED	0	2022-01-12 15:15:22.650	30s	14.1s	64.0%	449.9 MB	771.7 MB	30.6 MB	6.3 KB
148	a6/5badf1	163462	SUSIE_FINE_MAPPING (147)	COMPLETED	0	2022-01-12 15:15:23.599	29.1s	13.5s	65.6%	440.9 MB	764 MB	30 MB	6.3 KB
149	38/1337a4	163464	SUSIE_FINE_MAPPING (148)	COMPLETED	0	2022-01-12 15:15:23.926	28.9s	16.9s	63.0%	513.4 MB	836.1 MB	30.7 MB	6.2 KB
40	4f/47073e	163276	SUSIE_FINE_MAPPING (39)	COMPLETED	0	2022-01-12 15:14:18.685	1m 38s	52.3s	12.0%	608.9 MB	799.9 MB	39.6 MB	6.3 KB
88	4a/7b0988	163364	SUSIE_FINE_MAPPING (87)	COMPLETED	0	2022-01-12 15:14:47.647	1m 9s	59.6s	81.6%	1.4 GB	1.7 GB	75.1 MB	16.1 KB
124	64/575da8	163419	SUSIE_FINE_MAPPING (123)	COMPLETED	0	2022-01-12 15:15:08.060	48.8s	30.7s	68.9%	675.7 MB	976.3 MB	40.9 MB	6.3 KB
127	e2/d134aa	163420	SUSIE_FINE_MAPPING (126)	COMPLETED	0	2022-01-12 15:15:08.904	48.2s	33.9s	74.5%	677.8 MB	1009.1 MB	45 MB	7.1 KB
143	00/95927d	163456	SUSIE_FINE_MAPPING (142)	COMPLETED	0	2022-01-12 15:15:20.202	37s	20.2s	64.8%	697.7 MB	1020 MB	40 MB	6.3 KB
145	23/d8a5e3	163459	SUSIE_FINE_MAPPING (144)	COMPLETED	0	2022-01-12 15:15:20.937	36.6s	18.7s	60.0%	538.5 MB	865.2 MB	35.4 MB	6.3 KB
153	a9/109fae	163470	SUSIE_FINE_MAPPING (152)	COMPLETED	0	2022-01-12 15:15:26.719	31s	17.2s	62.9%	522.7 MB	843.4 MB	30.5 MB	6.3 KB
155	d7/a89c0a	163472	SUSIE_FINE_MAPPING (154)	COMPLETED	0	2022-01-12 15:15:28.263	29.6s	12.3s	50.0%	523.9 MB	843.4 MB	30.5 MB	6.3 KB
32	d7/25009c	163259	SUSIE_FINE_MAPPING (31)	COMPLETED	0	2022-01-12 15:14:13.572	1m 48s	53.4s	17.5%	459.4 MB	778.6 MB	30.4 MB	7.9 KB
33	b1/321ebf	163262	SUSIE_FINE_MAPPING (32)	COMPLETED	0	2022-01-12 15:14:14.508	1m 47s	52.9s	16.1%	408.1 MB	672 MB	28.8 MB	6.3 KB
49	55/851dec	163291	SUSIE_FINE_MAPPING (48)	COMPLETED	0	2022-01-12 15:14:20.849	1m 41s	50.3s	16.3%	447.3 MB	767.4 MB	30.7 MB	6.3 KB
74	6a/e9e541	163347	SUSIE_FINE_MAPPING (73)	COMPLETED	0	2022-01-12 15:14:38.873	1m 23s	55.5s	10.4%	300.3 MB	491.7 MB	35.6 MB	10.5 KB
76	d2/bf1c39	163348	SUSIE_FINE_MAPPING (75)	COMPLETED	0	2022-01-12 15:14:40.097	1m 23s	55.6s	9.5%	545.1 MB	864.3 MB	33.3 MB	6.3 KB
79	1b/b45e6e	163352	SUSIE_FINE_MAPPING (78)	COMPLETED	0	2022-01-12 15:14:42.688	1m 21s	49s	14.4%	355.8 MB	547.3 MB	41.8 MB	6.3 KB
114	3f/c16966	163405	SUSIE_FINE_MAPPING (113)	COMPLETED	0	2022-01-12 15:15:02.123	1m 2s	47.9s	73.2%	971.2 MB	1.3 GB	54.5 MB	6.3 KB
140	db/19162a	163454	SUSIE_FINE_MAPPING (139)	COMPLETED	0	2022-01-12 15:15:19.948	44.2s	26.4s	71.4%	715.5 MB	1 GB	41.1 MB	7.9 KB
150	fe/8bf140	163465	SUSIE_FINE_MAPPING (149)	COMPLETED	0	2022-01-12 15:15:24.701	39.6s	24.5s	69.3%	586 MB	910.4 MB	38.7 MB	11.2 KB
156	9c/ff421a	163473	SUSIE_FINE_MAPPING (155)	COMPLETED	0	2022-01-12 15:15:29.637	34.8s	14.7s	54.6%	636.5 MB	956.3 MB	43.2 MB	6.1 KB
158	9b/9df9cb	163476	SUSIE_FINE_MAPPING (157)	COMPLETED	0	2022-01-12 15:15:29.973	34.5s	17.2s	56.7%	949.9 MB	1.3 GB	53 MB	6.3 KB
157	fe/4b9b96	163478	SUSIE_FINE_MAPPING (156)	COMPLETED	0	2022-01-12 15:15:30.404	34.2s	16.2s	42.6%	482.2 MB	801.4 MB	30.7 MB	6.3 KB
159	a6/d3b4ed	163480	SUSIE_FINE_MAPPING (158)	COMPLETED	0	2022-01-12 15:15:30.751	34.1s	22.8s	63.5%	901.6 MB	1.2 GB	45.6 MB	8.2 KB
171	19/43bde3	163497	SUSIE_FINE_MAPPING (170)	COMPLETED	0	2022-01-12 15:15:42.668	23s	14.4s	69.7%	928.2 MB	1.2 GB	51.6 MB	6.3 KB
35	63/9dbe76	163266	SUSIE_FINE_MAPPING (34)	COMPLETED	0	2022-01-12 15:14:15.512	1m 51s	56.1s	25.1%	805.6 MB	1.1 GB	45.5 MB	6.3 KB
36	43/a2c07d	163268	SUSIE_FINE_MAPPING (35)	COMPLETED	0	2022-01-12 15:14:15.917	1m 51s	50.6s	16.1%	339.3 MB	659.1 MB	25.1 MB	15.6 KB
42	9c/0867d0	163280	SUSIE_FINE_MAPPING (41)	COMPLETED	0	2022-01-12 15:14:19.582	1m 47s	53.1s	21.0%	577.6 MB	769.6 MB	43.2 MB	6.3 KB
44	5b/1f66c7	163283	SUSIE_FINE_MAPPING (43)	COMPLETED	0	2022-01-12 15:14:20.013	1m 47s	55.9s	21.4%	675.1 MB	997.9 MB	41 MB	6.3 KB
129	a1/19f323	163427	SUSIE_FINE_MAPPING (128)	COMPLETED	0	2022-01-12 15:15:10.303	57s	34.8s	64.0%	617.7 MB	940.2 MB	39.6 MB	6.3 KB
169	d8/ec4e57	163495	SUSIE_FINE_MAPPING (168)	COMPLETED	0	2022-01-12 15:15:42.499	25s	14.9s	79.4%	1021.6 MB	1.3 GB	55.7 MB	6.3 KB
37	8d/c759be	163269	SUSIE_FINE_MAPPING (36)	COMPLETED	0	2022-01-12 15:14:17.547	1m 54s	59.5s	26.9%	864.6 MB	1 GB	46.4 MB	6.3 KB
120	ed/4c8e9c	163410	SUSIE_FINE_MAPPING (119)	COMPLETED	0	2022-01-12 15:15:05.003	1m 7s	51s	71.4%	1.2 GB	1.5 GB	59.8 MB	6.3 KB
48	3e/64eef5	163289	SUSIE_FINE_MAPPING (47)	COMPLETED	0	2022-01-12 15:14:20.647	1m 56s	1m 1s	30.0%	722 MB	914.6 MB	51 MB	6.3 KB
50	6e/2f273d	163293	SUSIE_FINE_MAPPING (49)	COMPLETED	0	2022-01-12 15:14:22.305	1m 55s	1m 14s	35.6%	1.4 GB	1.6 GB	81.7 MB	9 KB
128	0e/fe17e3	163424	SUSIE_FINE_MAPPING (127)	COMPLETED	0	2022-01-12 15:15:09.869	1m 7s	51.5s	76.4%	1 GB	1.4 GB	47.6 MB	8.6 KB
130	b0/da8df1	163429	SUSIE_FINE_MAPPING (129)	COMPLETED	0	2022-01-12 15:15:10.911	1m 7s	45.1s	70.6%	773 MB	1.1 GB	46.8 MB	6.3 KB
132	09/3618db	163433	SUSIE_FINE_MAPPING (131)	COMPLETED	0	2022-01-12 15:15:13.510	1m 4s	39s	66.2%	637.3 MB	961.8 MB	40 MB	6.3 KB
136	a9/f29dd7	163440	SUSIE_FINE_MAPPING (135)	COMPLETED	0	2022-01-12 15:15:15.428	1m 2s	40s	68.3%	561.9 MB	887.2 MB	37.6 MB	6.3 KB
168	11/09a78f	163494	SUSIE_FINE_MAPPING (167)	COMPLETED	0	2022-01-12 15:15:39.768	38.2s	23.8s	76.1%	1.3 GB	1.7 GB	73.7 MB	6.3 KB
178	c2/879ce6	163513	SUSIE_FINE_MAPPING (177)	COMPLETED	0	2022-01-12 15:15:50.522	27.6s	17.5s	70.4%	906 MB	1.2 GB	44.2 MB	6.3 KB
182	b9/d18f5f	163520	SUSIE_FINE_MAPPING (181)	COMPLETED	0	2022-01-12 15:15:54.651	23.5s	13.5s	68.8%	420.6 MB	758.7 MB	29.2 MB	6.2 KB
197	80/2e64b4	163552	SUSIE_FINE_MAPPING (196)	COMPLETED	0	2022-01-12 15:16:06.882	11.6s	6.2s	72.3%	425.8 MB	616.4 MB	32 MB	6.3 KB
41	79/64c93f	163277	SUSIE_FINE_MAPPING (40)	COMPLETED	0	2022-01-12 15:14:19.006	2m 3s	1m 18s	38.9%	463.1 MB	766.3 MB	36.1 MB	6.9 KB
139	37/96ff16	163446	SUSIE_FINE_MAPPING (138)	COMPLETED	0	2022-01-12 15:15:19.043	1m 4s	44.6s	66.8%	1.1 GB	1.2 GB	48.4 MB	6.3 KB
163	68/1d51a3	163487	SUSIE_FINE_MAPPING (162)	COMPLETED	0	2022-01-12 15:15:34.432	48.6s	18.5s	39.9%	344.4 MB	663.7 MB	26.5 MB	6.1 KB
179	74/940c7f	163517	SUSIE_FINE_MAPPING (178)	COMPLETED	0	2022-01-12 15:15:52.655	30.6s	21.7s	74.9%	846.7 MB	1.2 GB	54.2 MB	9.6 KB
188	1d/4ab84c	163535	SUSIE_FINE_MAPPING (187)	COMPLETED	0	2022-01-12 15:15:58.476	25s	14.9s	77.4%	1.3 GB	1.6 GB	54.8 MB	6.3 KB
191	50/20fed5	163540	SUSIE_FINE_MAPPING (190)	COMPLETED	0	2022-01-12 15:16:02.076	21.6s	13.9s	63.0%	495.7 MB	814.3 MB	29.1 MB	6.3 KB
43	1f/d9e220	163281	SUSIE_FINE_MAPPING (42)	COMPLETED	0	2022-01-12 15:14:19.817	2m 7s	1m 16s	41.0%	1.4 GB	1.6 GB	82.6 MB	6.1 KB
154	dd/406643	163471	SUSIE_FINE_MAPPING (153)	COMPLETED	0	2022-01-12 15:15:27.953	58.7s	22.3s	51.0%	403.6 MB	595.2 MB	38.7 MB	6.3 KB
177	ac/5195ce	163512	SUSIE_FINE_MAPPING (176)	COMPLETED	0	2022-01-12 15:15:50.290	36.5s	12s	73.6%	805.6 MB	1.1 GB	44.4 MB	6.3 KB
29	c7/f4490b	163256	SUSIE_FINE_MAPPING (28)	COMPLETED	0	2022-01-12 15:14:11.114	2m 20s	1m 49s	50.6%	1.2 GB	1.5 GB	52.3 MB	8.7 KB
192	9a/1238ba	163543	SUSIE_FINE_MAPPING (191)	COMPLETED	0	2022-01-12 15:16:02.456	29.4s	15.8s	43.8%	761.5 MB	1.1 GB	38.7 MB	6.3 KB
207	5a/70f5ef	163571	SUSIE_FINE_MAPPING (206)	COMPLETED	0	2022-01-12 15:16:11.341	20.6s	12s	69.7%	749 MB	1 GB	39.1 MB	6.3 KB
